01-Time[sec],02-Outlet_reference[kPa_gauge],03-Pos_reference_[kPa_gauge],04-outlet_real_[kPa_gauge],05-Pos_real_[kPa_gauge],06-U1[0~1000],07-U2[0~1000],08-U3[0~1000],09-U4[0~1000],10-U5[0~1000],11-u1[0~1000],12-u2[0~1000],13-u3[0~1000],14-u4[0~1000],15-u5[0~1000],16F [N]
22.116988,70.418760,-44.327307,81.019371,-44.431908,90.161762,95.217758,905.906856,872.014127
22.121979,70.523363,-44.379163,80.280869,-45.478943,90.159760,95.216930,902.797607,729.633576
22.126972,70.627908,-44.431241,76.902596,-46.675686,90.157758,95.216100,902.985822,895.810807
22.131980,70.732385,-44.483538,78.950729,-48.360775,90.155758,95.215265,901.521850,999.999604
22.141975,70.836781,-44.536053,77.404114,-49.206318,90.153759,95.214427,901.508309,999.992996
22.151976,70.941086,-44.588784,83.623734,-46.709061,90.151762,95.213586,901.481776,999.999649
22.161975,71.045288,-44.641729,75.755325,-44.439434,90.149767,95.212741,901.468500,999.992229
22.171976,71.149375,-44.694885,85.519287,-44.810776,90.147774,95.211893,899.030395,947.466796
22.176990,71.253335,-44.748251,75.661629,-44.260784,90.145784,95.211042,904.683354,824.841000
22.181977,71.357159,-44.801824,77.666252,-48.808800,90.143796,95.210187,902.566189,772.927567
22.186973,71.460833,-44.855602,86.637344,-48.790379,90.141811,95.209329,901.370673,1000.000000
22.196988,71.564348,-44.909583,76.283424,-48.849579,90.139829,95.208468,901.367916,999.999085
22.206993,71.667691,-44.963765,84.718201,-47.642181,90.137850,95.207603,901.349421,999.991444
22.216978,71.770850,-45.018146,78.655334,-46.766129,90.135875,95.206735,901.324886,999.998757
22.226994,71.873816,-45.072724,80.068085,-45.210377,90.133904,95.205865,901.304804,999.998570
22.237011,71.976576,-45.127496,81.043808,-44.674950,90.131937,95.204991,903.237094,762.953030
22.241984,72.079120,-45.182460,84.389183,-46.680393,90.129973,95.204114,899.052469,632.979569
22.246980,72.181435,-45.237615,77.643723,-47.684998,90.128014,95.203234,908.447637,833.702986
22.251975,72.283512,-45.292958,79.076614,-48.871662,90.126060,95.202351,901.223122,999.999336
22.261973,72.385338,-45.348486,78.146667,-49.455173,90.124110,95.201465,901.211280,999.994505
22.271976,72.486902,-45.404198,82.517830,-47.077141,90.122166,95.200576,901.190114,999.999804
22.281979,72.588194,-45.460092,79.126091,-46.244431,90.120227,95.199684,901.171595,999.997120
22.291981,72.689201,-45.516165,86.665245,-45.994671,90.118293,95.198790,901.140561,1000.000000
22.301983,72.789914,-45.572415,79.633087,-45.211193,90.116364,95.197892,898.578647,734.818966
22.306995,72.890321,-45.628839,82.432358,-50.311131,90.114442,95.196992,899.380130,612.669248
22.311977,72.990411,-45.685436,83.465546,-49.259800,90.112526,95.196089,888.331688,835.913120
22.316968,73.090173,-45.742204,79.844566,-48.819324,90.110616,95.195183,901.071440,999.998820
22.326998,73.189596,-45.799140,89.243980,-50.086246,90.108712,95.194275,901.053641,999.999997
22.336997,73.288670,-45.856241,81.800789,-47.404148,90.106815,95.193364,901.036673,999.998478
22.346972,73.387382,-45.913506,81.583946,-46.743183,90.104925,95.192450,901.012030,999.999866
22.356976,73.485724,-45.970933,79.889984,-46.254246,90.103042,95.191534,900.714084,946.391150
22.361978,73.583683,-46.028518,88.721245,-46.221554,90.101167,95.190615,900.309839,812.226868
