epi,step,reward,alpha,temporal
1516,776192,-6142.353027094267,0.29051998257637024,0.8
1517,776704,-4775.136596023229,0.2901462912559509,0.8
1518,777216,-6033.31755472971,0.2929990589618683,0.8
1519,777728,-4400.292309577458,0.2923884689807892,0.8
1520,778240,-3754.6799051637295,0.2915896773338318,0.8
1521,778752,-5492.000688221201,0.29138997197151184,0.8
1522,779264,-2580.465700028131,0.29119423031806946,0.8
1523,779776,-1655.3913356334467,0.29067885875701904,0.8
1524,780288,-4974.570229652436,0.29182320833206177,0.8
1525,780800,-2642.9857906559737,0.2915434241294861,0.8
1526,781312,-3010.045986120253,0.2908018231391907,0.8
1527,781824,-5608.351273391278,0.29208916425704956,0.8
1528,782336,-1667.6796350565805,0.29149046540260315,0.8
1529,782848,-5115.1635627821515,0.2916705012321472,0.8
1530,783360,-5657.235257494096,0.2928555905818939,0.8
1531,783872,-2525.7311455615672,0.29253390431404114,0.8
1532,784384,-2433.645542233077,0.29080790281295776,0.8
1533,784896,-6967.445877859276,0.2912397086620331,0.8
1534,785408,-5444.938689261322,0.2905864417552948,0.8
1535,785920,-2395.387250582705,0.29142525792121887,0.8
1536,786432,-2779.2134843762633,0.29177126288414,0.8
1537,786944,-2994.9290538366367,0.2921068072319031,0.8
1538,787456,-2697.9748792166424,0.29300010204315186,0.8
1539,787968,-1832.058330319351,0.2925349473953247,0.8
1540,788480,-5017.559551192018,0.2931079864501953,0.8
1541,788992,-2842.0799586239727,0.2928928732872009,0.8
1542,789504,-3026.5926242987075,0.2927532494068146,0.8
1543,790016,-4160.973846824521,0.29284173250198364,0.8
1544,790528,-1486.299055883278,0.2931130528450012,0.8
1545,791040,-3123.6254375520234,0.2927591800689697,0.8
1546,791552,-8858.579183751353,0.2934737801551819,0.8
1547,792064,-6458.088077690427,0.29118612408638,0.8
1548,792576,-3324.8688059823503,0.29353559017181396,0.8
1549,793088,-1712.2112656976128,0.29163843393325806,0.8
1550,793600,-2480.999647225551,0.29179251194000244,0.8
1551,794112,-9800.62936319893,0.29260382056236267,0.8
1552,794624,-3782.2964175305065,0.29295772314071655,0.8
1553,795136,-7100.935117820874,0.29194357991218567,0.8
1554,795648,-1781.5634872946707,0.29235225915908813,0.8
1555,796160,-10630.955054473568,0.29270145297050476,0.8
1556,796672,-4129.058439315685,0.2919016182422638,0.8
1557,797184,-2401.663542751044,0.2913109362125397,0.8
1558,797696,-2992.3647773843263,0.29305773973464966,0.8
1559,798208,-3588.816661377169,0.29156142473220825,0.8
1560,798720,-2162.81699279832,0.29381680488586426,0.8
1561,799232,-2723.8111270169657,0.29233095049858093,0.8
1562,799744,-3027.558831358814,0.2927190363407135,0.8
1563,800256,-3173.656453002972,0.2921896278858185,0.8
1564,800768,-2330.400242995,0.2918538451194763,0.8
1565,801280,-3371.8468908303876,0.2921881377696991,0.8
1566,801792,-3462.418815155348,0.2932238280773163,0.8
1567,802304,-5866.472530057323,0.2933400869369507,0.8
1568,802816,-3346.4234510358974,0.29291272163391113,0.8
1569,803328,-3179.1054959160615,0.29301032423973083,0.8
1570,803840,-10946.94018158722,0.29186534881591797,0.8
1571,804352,-2543.144203142072,0.2938794195652008,0.8
1572,804864,-4076.9666844753797,0.2927153706550598,0.8
1573,805376,-3171.60831096302,0.2925557494163513,0.8
1574,805888,-2821.6012983071523,0.2918105125427246,0.8
1575,806400,-3703.670801038613,0.2917563021183014,0.8
1576,806912,-2644.323395863753,0.29129794239997864,0.8
1577,807424,-9421.872394475384,0.29275885224342346,0.8
1578,807936,-2775.7592107311993,0.2920624613761902,0.8
1579,808448,-3591.9430321421587,0.2917506992816925,0.8
1580,808960,-2011.9724288681036,0.29311710596084595,0.8
1581,809472,-9758.883141536535,0.29430073499679565,0.8
1582,809984,-3886.061997408926,0.2913801074028015,0.8
1583,810496,-1798.8490517923221,0.2916332185268402,0.8
1584,811008,-4845.151882102419,0.2929472327232361,0.8
1585,811520,-3616.8298693535576,0.2921082079410553,0.8
1586,812032,-3210.968922110009,0.29276978969573975,0.8
1587,812544,-6196.30594544382,0.2916971743106842,0.8
1588,813056,-2342.488519464199,0.2923268973827362,0.8
1589,813568,-1822.18708127619,0.2935693562030792,0.8
1590,814080,-3038.4675277467277,0.2926526367664337,0.8
1591,814592,-4735.103655885324,0.29234910011291504,0.8
1592,815104,-4742.294266120202,0.2921546995639801,0.8
1593,815616,-6083.767599863888,0.29196760058403015,0.8
1594,816128,-5506.183847713334,0.2914618253707886,0.8
1595,816640,-5163.030306656069,0.2933109998703003,0.8
1596,817152,-6154.0336919446645,0.29197436571121216,0.8
1597,817664,-2316.2393802307556,0.2908858060836792,0.8
1598,818176,-1953.8785935547876,0.2918567657470703,0.8
1599,818688,-14673.524579559222,0.292799711227417,0.8
1600,819200,-5882.248105129729,0.2915850877761841,0.8
1601,819712,-3757.396515834209,0.29176223278045654,0.8
1602,820224,-8162.186883952271,0.2918929159641266,0.8
1603,820736,-2957.5554483249325,0.2915376126766205,0.8
1604,821248,-2433.7208166962178,0.2929264008998871,0.8
1605,821760,-6300.4706399240085,0.2911364734172821,0.8
1606,822272,-11284.107875439877,0.29240670800209045,0.8
1607,822784,-3525.1266976478482,0.29171648621559143,0.8
1608,823296,-1552.7898920551709,0.29214227199554443,0.8
1609,823808,-3372.049580661197,0.2933022379875183,0.8
1610,824320,-2852.677697357515,0.29303690791130066,0.8
1611,824832,-6690.608025353863,0.2923073470592499,0.8
1612,825344,-3463.6280004342825,0.29016396403312683,0.8
1613,825856,-4124.970297639818,0.29224538803100586,0.8
1614,826368,-3535.935469363403,0.2908169627189636,0.8
1615,826880,-7152.179253424278,0.2928341031074524,0.8
1616,827392,-1954.894838526896,0.29156866669654846,0.8
1617,827904,-1723.1555224750648,0.29092371463775635,0.8
1618,828416,-9346.860308125435,0.29119911789894104,0.8
1619,828928,-23039.016170898838,0.29142048954963684,0.8
1620,829440,-1696.0658954644068,0.2924380600452423,0.8
1621,829952,-1914.5654941012804,0.2916344702243805,0.8
1622,830464,-1000.2238042971475,0.29029425978660583,0.8
1623,830976,-2388.602440930757,0.29081547260284424,0.8
1624,831488,-4863.090047882356,0.29225441813468933,0.8
1625,832000,-3202.6083276649447,0.2918420433998108,0.8
1626,832512,-5321.5597659511495,0.29151082038879395,0.8
1627,833024,-3177.021736798301,0.2911410331726074,0.8
1628,833536,-11995.844383300077,0.29180505871772766,0.8
1629,834048,-4014.5531826056836,0.29181352257728577,0.8
1630,834560,-4170.841581406131,0.2923007905483246,0.8
1631,835072,-2822.752738862009,0.29150116443634033,0.8
1632,835584,-2389.2839152120105,0.29315850138664246,0.8
1633,836096,-4661.610343015341,0.2929674983024597,0.8
1634,836608,-3651.063829675063,0.29362860321998596,0.8
1635,837120,-6123.330824450708,0.29283222556114197,0.8
1636,837632,-3394.664139103788,0.2926858365535736,0.8
1637,838144,-2700.88694461207,0.29286107420921326,0.8
1638,838656,-12526.527947252058,0.29245612025260925,0.8
1639,839168,-2236.186242452214,0.2925437092781067,0.8
1640,839680,-6170.729167978829,0.291890025138855,0.8
1641,840192,-5809.873907211914,0.2930232584476471,0.8
1642,840704,-1481.7922771143774,0.2916429042816162,0.8
1643,841216,-4532.026168405023,0.29255443811416626,0.8
1644,841728,-1759.349009344416,0.2916775345802307,0.8
1645,842240,-1280.0792017664755,0.29204580187797546,0.8
1646,842752,-3141.022653393098,0.2922622859477997,0.8
1647,843264,-3101.147849610031,0.29315003752708435,0.8
1648,843776,-1565.9888060397082,0.29292234778404236,0.8
1649,844288,-1624.6292554910067,0.2916812002658844,0.8
1650,844800,-4363.316005066233,0.29223498702049255,0.8
1651,845312,-8060.319843216315,0.29347309470176697,0.8
1652,845824,-1555.3722772237497,0.29165002703666687,0.8
1653,846336,-3197.430911564539,0.29158639907836914,0.8
1654,846848,-5792.402646852611,0.29062560200691223,0.8
1655,847360,-2856.291028982785,0.29188597202301025,0.8
1656,847872,-5836.3751339900455,0.2916300296783447,0.8
1657,848384,-2984.7281657883486,0.2913699746131897,0.8
1658,848896,-2850.331587189485,0.2915422022342682,0.8
1659,849408,-8866.672700407076,0.2929965853691101,0.8
1660,849920,-7076.405949937127,0.2917907238006592,0.8
1661,850432,-4033.26716665858,0.29254353046417236,0.8
1662,850944,-4310.362748992313,0.2920571565628052,0.8
1663,851456,-4302.531591948858,0.2937813699245453,0.8
1664,851968,-4640.613365269254,0.2917754650115967,0.8
1665,852480,-2268.062377044271,0.29364851117134094,0.8
1666,852992,-1782.6023190217609,0.29239851236343384,0.8
1667,853504,-7035.723317619698,0.2922822833061218,0.8
1668,854016,-6287.582568364321,0.2920052707195282,0.8
1669,854528,-3916.33142944358,0.2932678461074829,0.8
1670,855040,-1994.2459988008222,0.29341086745262146,0.8
1671,855552,-5638.6665968699,0.29395779967308044,0.8
1672,856064,-5169.027010664628,0.2916211485862732,0.8
1673,856576,-13632.181531350174,0.29355430603027344,0.8
1674,857088,-1057.1851715399812,0.29285919666290283,0.8
1675,857600,-2607.002180753959,0.29169681668281555,0.8
1676,858112,-3081.78591494878,0.2927035093307495,0.8
1677,858624,-2761.2625823536214,0.2928997874259949,0.8
1678,859136,-5544.171723936238,0.2928525507450104,0.8
1679,859648,-3940.7584694137736,0.29184767603874207,0.8
1680,860160,-4101.743336821868,0.2930930554866791,0.8
1681,860672,-3339.8293053434063,0.292453408241272,0.8
1682,861184,-2531.513068641182,0.2932647168636322,0.8
1683,861696,-1126.5197272805312,0.2927548587322235,0.8
1684,862208,-4630.169379248304,0.29338881373405457,0.8
1685,862720,-3726.4902594518694,0.29305851459503174,0.8
1686,863232,-7024.917998359958,0.29244863986968994,0.8
1687,863744,-3947.093066959478,0.29316574335098267,0.8
1688,864256,-1507.226983840289,0.29108932614326477,0.8
1689,864768,-9301.783040025844,0.2919434905052185,0.8
1690,865280,-1420.1371871373076,0.29205799102783203,0.8
1691,865792,-3851.1567552029915,0.2932133078575134,0.8
1692,866304,-5390.686411508327,0.29388731718063354,0.8
1693,866816,-2059.8783758511486,0.2922495901584625,0.8
1694,867328,-1899.238314832849,0.29097044467926025,0.8
1695,867840,-3402.222088290072,0.2917848229408264,0.8
1696,868352,-1196.9976111766414,0.29237496852874756,0.8
1697,868864,-10871.18367565088,0.2918759286403656,0.8
1698,869376,-4455.5457708772965,0.29295292496681213,0.8
1699,869888,-7544.5497756134955,0.29206255078315735,0.8
1700,870400,-2844.1559676298793,0.29133957624435425,0.8
1701,870912,-7397.088619539994,0.29241716861724854,0.8
1702,871424,-4936.099257267393,0.2922455370426178,0.8
1703,871936,-1967.7793794067725,0.29168635606765747,0.8
1704,872448,-3018.8640260748234,0.2922780215740204,0.8
1705,872960,-3556.8794926928485,0.29212483763694763,0.8
1706,873472,-10007.21013686068,0.29183951020240784,0.8
1707,873984,-887.232601530389,0.29203805327415466,0.8
1708,874496,-1108.9201543034715,0.2926226258277893,0.8
1709,875008,-8672.59388036375,0.29303479194641113,0.8
1710,875520,-3404.346721645207,0.29115477204322815,0.8
1711,876032,-3746.104611436593,0.29335230588912964,0.8
1712,876544,-3042.37407227821,0.2924647033214569,0.8
1713,877056,-2086.239203542036,0.2917902171611786,0.8
1714,877568,-4550.934648027733,0.29359087347984314,0.8
1715,878080,-3497.5348441448205,0.2935830354690552,0.8
1716,878592,-7052.900334189546,0.2930782735347748,0.8
1717,879104,-2329.592871332649,0.2927456200122833,0.8
1718,879616,-3107.339278807885,0.2921532988548279,0.8
1719,880128,-4068.4790643531965,0.29201802611351013,0.8
1720,880640,-3568.5787188826857,0.29114460945129395,0.8
1721,881152,-6857.393590791225,0.290842741727829,0.8
1722,881664,-9176.785799285095,0.2908313572406769,0.8
1723,882176,-3030.7111559176938,0.2900474965572357,0.8
1724,882688,-2782.516902227783,0.2913314402103424,0.8
1725,883200,-2469.4533174691933,0.2901853919029236,0.8
1726,883712,-2481.122773739614,0.2906673550605774,0.8
1727,884224,-2449.335135403292,0.2910911738872528,0.8
1728,884736,-2714.4988525949484,0.29013901948928833,0.8
1729,885248,-2333.7501256313067,0.2895926535129547,0.8
1730,885760,-6111.083584824955,0.28976213932037354,0.8
1731,886272,-3308.0682040201596,0.29066744446754456,0.8
1732,886784,-2528.868743400597,0.29203712940216064,0.8
1733,887296,-6139.799793021956,0.2920697331428528,0.8
1734,887808,-1601.9913688540373,0.2913120687007904,0.8
1735,888320,-3989.529132284758,0.29104992747306824,0.8
1736,888832,-1782.0807965408897,0.2914740741252899,0.8
1737,889344,-5363.750187494535,0.2908194363117218,0.8
1738,889856,-2979.004233857827,0.2920280396938324,0.8
1739,890368,-13753.130460094417,0.2903851270675659,0.8
1740,890880,-8193.344166264338,0.2915676236152649,0.8
1741,891392,-870.2923681123875,0.2909718453884125,0.8
1742,891904,-1276.8989123253775,0.2908477187156677,0.8
1743,892416,-5907.452844675142,0.2913930118083954,0.8
1744,892928,-1612.1066493244152,0.29151657223701477,0.8
1745,893440,-3074.1646766459075,0.29075661301612854,0.8
1746,893952,-3643.8548845910927,0.29149600863456726,0.8
1747,894464,-2967.443330721024,0.2916342318058014,0.8
1748,894976,-3482.9879386280854,0.29283246397972107,0.8
1749,895488,-6728.729998497199,0.2918379306793213,0.8
1750,896000,-4139.521661317209,0.29243960976600647,0.8
1751,896512,-8129.12149777289,0.29234424233436584,0.8
1752,897024,-1524.4541928895571,0.29195985198020935,0.8
1753,897536,-2477.1614156714504,0.2912645637989044,0.8
1754,898048,-8356.995765968488,0.29277917742729187,0.8
1755,898560,-8185.82307806329,0.2923256456851959,0.8
1756,899072,-2524.8571463537924,0.2922290563583374,0.8
1757,899584,-6923.515585000946,0.29222550988197327,0.8
1758,900096,-2707.522497741694,0.2920900881290436,0.8
1759,900608,-2247.2804351744576,0.2917976975440979,0.8
1760,901120,-5171.072055357541,0.29336440563201904,0.8
1761,901632,-3128.4443439463203,0.2921651005744934,0.8
1762,902144,-5870.67520208517,0.2917284369468689,0.8
1763,902656,-3521.6348470874245,0.2912959158420563,0.8
1764,903168,-2064.078389804184,0.29082080721855164,0.8
1765,903680,-1447.2890662858865,0.2909538149833679,0.8
1766,904192,-4108.318908685615,0.29260432720184326,0.8
1767,904704,-1608.9161627503172,0.2921505868434906,0.8
1768,905216,-1898.2790448295004,0.29229894280433655,0.8
1769,905728,-1911.3598489031617,0.29310858249664307,0.8
1770,906240,-3702.12658418173,0.29217392206192017,0.8
1771,906752,-2602.7982490940976,0.2930474579334259,0.8
1772,907264,-1428.7132480680189,0.2923056185245514,0.8
1773,907776,-11899.856660547022,0.29235780239105225,0.8
1774,908288,-7392.8396476438775,0.29250776767730713,0.8
1775,908800,-3806.860348985084,0.2927541434764862,0.8
1776,909312,-2265.1752272882964,0.2919965386390686,0.8
1777,909824,-5136.209917088876,0.2885088622570038,0.8
1778,910336,-1412.0111228804876,0.2919657528400421,0.8
1779,910848,-926.1043050332497,0.2917712926864624,0.8
1780,911360,-2284.1821989072646,0.2916214168071747,0.8
1781,911872,-2532.402991808398,0.2913787364959717,0.8
1782,912384,-8364.566953247375,0.2913146913051605,0.8
1783,912896,-6310.717325640935,0.29031941294670105,0.8
1784,913408,-12799.54311472105,0.29141008853912354,0.8
1785,913920,-5994.086381623534,0.2901996672153473,0.8
1786,914432,-1851.087893136811,0.29166629910469055,0.8
1787,914944,-12481.603795618561,0.2924466133117676,0.8
1788,915456,-2317.4540794105824,0.29184651374816895,0.8
1789,915968,-4383.932248722238,0.2912866771221161,0.8
1790,916480,-4709.148399543672,0.2912742793560028,0.8
1791,916992,-4036.984752254706,0.2932559847831726,0.8
1792,917504,-2347.836033559736,0.2914017140865326,0.8
1793,918016,-2764.637582507213,0.29263442754745483,0.8
1794,918528,-3364.8309738656785,0.2914208471775055,0.8
1795,919040,-2578.1535235495626,0.2915305197238922,0.8
1796,919552,-10189.29545039668,0.29245132207870483,0.8
1797,920064,-2317.083130261069,0.2923477590084076,0.8
1798,920576,-8566.698242087707,0.29014861583709717,0.8
1799,921088,-7283.603467338316,0.2917322814464569,0.8
1800,921600,-1889.3795978365874,0.2919430732727051,0.8
1801,922112,-3617.499748899061,0.2921146750450134,0.8
1802,922624,-4168.904997886527,0.29211607575416565,0.8
1803,923136,-6118.580321716737,0.29147982597351074,0.8
1804,923648,-4186.609132309142,0.2914483845233917,0.8
1805,924160,-4662.330023414291,0.2915809750556946,0.8
1806,924672,-2462.9798291153534,0.29075711965560913,0.8
1807,925184,-2476.2281428211604,0.29091009497642517,0.8
1808,925696,-2367.012251016513,0.29174238443374634,0.8
1809,926208,-2815.6642453599584,0.2919011116027832,0.8
1810,926720,-4046.999528337697,0.29201817512512207,0.8
1811,927232,-881.3414106933783,0.29181089997291565,0.8
1812,927744,-770.8658687956865,0.28984972834587097,0.8
1813,928256,-9068.100584163687,0.2909460663795471,0.8
1814,928768,-1549.838831904733,0.29097336530685425,0.8
1815,929280,-6660.366969418044,0.29116955399513245,0.8
1816,929792,-1434.235309632194,0.29152020812034607,0.8
1817,930304,-6484.525718631799,0.2909851670265198,0.8
1818,930816,-2403.6170010625174,0.2921634614467621,0.8
1819,931328,-1085.3279781572035,0.29219114780426025,0.8
1820,931840,-5384.299042428106,0.29230159521102905,0.8
1821,932352,-5153.999835931875,0.2917588949203491,0.8
1822,932864,-1124.3429338090048,0.2913040816783905,0.8
1823,933376,-4113.330457862858,0.2927405536174774,0.8
1824,933888,-10896.98646064545,0.29139164090156555,0.8
1825,934400,-2139.7018426272766,0.2927854061126709,0.8
1826,934912,-4887.867948541903,0.29303017258644104,0.8
1827,935424,-5400.825407167223,0.2921954393386841,0.8
1828,935936,-2300.9355474057525,0.29360494017601013,0.8
1829,936448,-2072.2572863621435,0.2927735447883606,0.8
1830,936960,-6731.482494445984,0.2953348457813263,0.8
1831,937472,-2378.7088811517306,0.2932673990726471,0.8
1832,937984,-2465.8704198564856,0.29281219840049744,0.8
1833,938496,-1184.1239356618494,0.29266858100891113,0.8
1834,939008,-1800.6382298222877,0.29301804304122925,0.8
1835,939520,-4931.746389651655,0.29112371802330017,0.8
1836,940032,-1038.6619709787374,0.2905360460281372,0.8
1837,940544,-10218.911690689218,0.2914631962776184,0.8
1838,941056,-7160.500429841317,0.2903191149234772,0.8
1839,941568,-3207.3501906300216,0.29164397716522217,0.8
1840,942080,-5145.182304998645,0.290988951921463,0.8
1841,942592,-1228.3246921158577,0.2903270125389099,0.8
1842,943104,-2479.774251910746,0.29324397444725037,0.8
1843,943616,-3996.993700113328,0.29129382967948914,0.8
1844,944128,-3961.8157861154878,0.2922566533088684,0.8
1845,944640,-3091.4385414610806,0.2915084660053253,0.8
1846,945152,-3744.541351369411,0.29177001118659973,0.8
1847,945664,-1879.3683065712883,0.2928864657878876,0.8
1848,946176,-8772.423757437908,0.29319244623184204,0.8
1849,946688,-5371.824349863855,0.29239124059677124,0.8
1850,947200,-7510.186125486755,0.2927584946155548,0.8
1851,947712,-2270.5176452944106,0.29229265451431274,0.8
1852,948224,-4009.5717700965956,0.29215267300605774,0.8
1853,948736,-1808.685920561967,0.29195666313171387,0.8
1854,949248,-3938.075587764225,0.2925828695297241,0.8
1855,949760,-3204.7879003896865,0.2929908037185669,0.8
1856,950272,-5695.585518213377,0.2923572063446045,0.8
1857,950784,-5999.660849118531,0.2932140827178955,0.8
1858,951296,-7760.7726058558055,0.2907102406024933,0.8
1859,951808,-1848.5182056113035,0.2915506362915039,0.8
1860,952320,-3574.7851411763913,0.2916593849658966,0.8
1861,952832,-2999.867969823239,0.29407039284706116,0.8
1862,953344,-6617.523095157127,0.29239603877067566,0.8
1863,953856,-2555.566270931209,0.29244816303253174,0.8
1864,954368,-1441.7855257731158,0.2922041118144989,0.8
1865,954880,-3918.1101869271174,0.2926785945892334,0.8
1866,955392,-3201.257270297365,0.29330843687057495,0.8
1867,955904,-2992.3514310202017,0.2930634915828705,0.8
1868,956416,-4586.677140426458,0.29250258207321167,0.8
1869,956928,-2343.7434258096896,0.29313504695892334,0.8
1870,957440,-2128.9308624215587,0.2930482029914856,0.8
1871,957952,-2974.280253584867,0.2920154929161072,0.8
1872,958464,-7642.466884140412,0.29267191886901855,0.8
1873,958976,-8270.050722734288,0.29136887192726135,0.8
1874,959488,-5977.376609231665,0.2938445806503296,0.8
1875,960000,-3063.9369739854073,0.29242029786109924,0.8
1876,960512,-2782.1767592137203,0.29239511489868164,0.8
1877,961024,-1176.9372368662607,0.291893869638443,0.8
1878,961536,-2063.3099031777433,0.291032999753952,0.8
1879,962048,-2471.269023189564,0.29179513454437256,0.8
1880,962560,-4632.800241157459,0.29180166125297546,0.8
1881,963072,-1969.3353371074234,0.29113584756851196,0.8
1882,963584,-4972.668872396777,0.29213181138038635,0.8
1883,964096,-6102.007058632003,0.2908734083175659,0.8
1884,964608,-2522.2650423778264,0.2909892499446869,0.8
1885,965120,-3237.769419572928,0.29098448157310486,0.8
1886,965632,-2595.0402371857285,0.29074209928512573,0.8
1887,966144,-6131.916987721283,0.29067859053611755,0.8
1888,966656,-5540.6561841923185,0.29206445813179016,0.8
1889,967168,-3474.0548926740607,0.2897573709487915,0.8
1890,967680,-4395.1314820644275,0.2903575301170349,0.8
1891,968192,-2686.9987253038225,0.29133448004722595,0.8
1892,968704,-3174.7914294294214,0.2910323441028595,0.8
1893,969216,-8538.371545876553,0.2920735776424408,0.8
1894,969728,-2792.0609338440677,0.28971102833747864,0.8
1895,970240,-872.1679927739203,0.2920467257499695,0.8
1896,970752,-4627.9997066954065,0.2910715341567993,0.8
1897,971264,-3520.2078183873173,0.29091545939445496,0.8
1898,971776,-3146.796243823239,0.29096272587776184,0.8
1899,972288,-5639.156754571086,0.2919594645500183,0.8
1900,972800,-1414.5812898709091,0.29121848940849304,0.8
1901,973312,-6547.946252167377,0.2912544906139374,0.8
1902,973824,-4935.137756345843,0.29049840569496155,0.8
1903,974336,-2241.0373383867063,0.29163023829460144,0.8
1904,974848,-5941.019210029659,0.2904767394065857,0.8
1905,975360,-2298.723847585564,0.29154160618782043,0.8
1906,975872,-7335.869823768735,0.2915972173213959,0.8
1907,976384,-2653.5562946180994,0.29135167598724365,0.8
1908,976896,-2281.450284873311,0.2912420332431793,0.8
1909,977408,-3193.1050878446317,0.2928589880466461,0.8
1910,977920,-5295.077500332735,0.2908799648284912,0.8
1911,978432,-1140.1818430743706,0.2925676107406616,0.8
1912,978944,-5503.327774293414,0.2917645573616028,0.8
1913,979456,-4232.488649077928,0.2905709445476532,0.8
1914,979968,-1401.779541035353,0.2900049090385437,0.8
1915,980480,-4439.710040126954,0.2932361960411072,0.8
1916,980992,-10634.165881753162,0.29182758927345276,0.8
1917,981504,-4086.318778947398,0.2912561595439911,0.8
1918,982016,-4913.993641544921,0.29221484065055847,0.8
1919,982528,-2046.0760109377127,0.2913442552089691,0.8
1920,983040,-2031.3524819457257,0.2916583716869354,0.8
1921,983552,-940.9687697524234,0.2913198173046112,0.8
1922,984064,-6603.548616680148,0.29016047716140747,0.8
1923,984576,-1785.2287804099092,0.2917511761188507,0.8
1924,985088,-3813.183993845002,0.2908175587654114,0.8
1925,985600,-2550.9538572987485,0.29207152128219604,0.8
1926,986112,-1646.8930646077408,0.29190725088119507,0.8
1927,986624,-1812.233420470741,0.2900494635105133,0.8
1928,987136,-2591.374682541329,0.29161667823791504,0.8
1929,987648,-5819.181548314506,0.29187294840812683,0.8
1930,988160,-2530.394327763914,0.2919391393661499,0.8
1931,988672,-8405.853908986426,0.29211199283599854,0.8
1932,989184,-1404.3586694437524,0.2918753921985626,0.8
1933,989696,-2571.0850148279087,0.29133477807044983,0.8
1934,990208,-9610.496675675942,0.2902664542198181,0.8
1935,990720,-4671.269676471503,0.2930748164653778,0.8
1936,991232,-2198.803898075926,0.2925066649913788,0.8
1937,991744,-888.6691424700595,0.2931406795978546,0.8
1938,992256,-9897.808546322623,0.29033163189888,0.8
1939,992768,-10043.01386164566,0.2909259796142578,0.8
1940,993280,-4451.927669368406,0.2907571494579315,0.8
1941,993792,-3476.957835129087,0.29204556345939636,0.8
1942,994304,-8809.453364428018,0.2921706438064575,0.8
1943,994816,-4227.764226804208,0.2918813228607178,0.8
1944,995328,-3743.2656974540087,0.2914640009403229,0.8
1945,995840,-5642.747504562433,0.29142436385154724,0.8
1946,996352,-7485.910753667286,0.2915486991405487,0.8
1947,996864,-7097.3630253192405,0.29046630859375,0.8
1948,997376,-3141.7043408923864,0.2894713282585144,0.8
1949,997888,-5398.9642296622915,0.29202526807785034,0.8
1950,998400,-5366.702144597747,0.290701687335968,0.8
1951,998912,-6452.73779996863,0.2909485399723053,0.8
1952,999424,-7784.112841909512,0.291373074054718,0.8
1953,999936,-3691.1705411466205,0.2913936972618103,0.8
1954,1000448,-3353.483920215192,0.2909272313117981,0.8
1955,1000960,-5909.263978120885,0.29060429334640503,0.8
1956,1001472,-4900.379029665177,0.2894292175769806,0.8
1957,1001984,-8843.212682717402,0.2917703688144684,0.8
1958,1002496,-2421.076247476482,0.29217857122421265,0.8
1959,1003008,-3725.0003865976837,0.2914228141307831,0.8
1960,1003520,-1733.4928444037641,0.29231899976730347,0.8
1961,1004032,-6228.2330953324345,0.29041749238967896,0.8
1962,1004544,-4556.5235298046855,0.2913876175880432,0.8
1963,1005056,-1328.781738052756,0.29097509384155273,0.8
1964,1005568,-3686.5727113294856,0.29099413752555847,0.8
1965,1006080,-5623.50482665788,0.2928430438041687,0.8
1966,1006592,-1485.8106492921602,0.2933077812194824,0.8
1967,1007104,-1573.0262134167292,0.29233962297439575,0.8
1968,1007616,-2189.3380823891516,0.29144951701164246,0.8
1969,1008128,-5176.521310070568,0.29143038392066956,0.8
1970,1008640,-1753.4327604378666,0.2910359501838684,0.8
1971,1009152,-1976.282663645285,0.2913925349712372,0.8
1972,1009664,-4653.684001797797,0.29000869393348694,0.8
1973,1010176,-4801.084710753245,0.2913797199726105,0.8
1974,1010688,-5962.281789805867,0.29268333315849304,0.8
1975,1011200,-4586.301041017005,0.29278433322906494,0.8
1976,1011712,-1301.3520988720497,0.29060789942741394,0.8
1977,1012224,-2460.5413407718947,0.2919798493385315,0.8
1978,1012736,-3904.9054490054186,0.2922583520412445,0.8
1979,1013248,-2424.5398148305135,0.2924017310142517,0.8
1980,1013760,-3077.7730742737067,0.2914969027042389,0.8
1981,1014272,-1435.1071604851436,0.29221126437187195,0.8
1982,1014784,-3779.4206330101506,0.2917991876602173,0.8
1983,1015296,-1431.3623146116881,0.29401853680610657,0.8
1984,1015808,-2594.4104893232293,0.29153722524642944,0.8
1985,1016320,-2736.432818833118,0.2929826080799103,0.8
1986,1016832,-3976.6160068345102,0.29265671968460083,0.8
1987,1017344,-1553.3256999987257,0.29247093200683594,0.8
1988,1017856,-1937.7751004754944,0.29287099838256836,0.8
1989,1018368,-4088.8977823750747,0.2932262718677521,0.8
1990,1018880,-1645.9921816509757,0.29372820258140564,0.8
1991,1019392,-7416.2696863471265,0.2929146885871887,0.8
1992,1019904,-6823.838862900591,0.29242438077926636,0.8
1993,1020416,-2267.6919176262554,0.2917565703392029,0.8
1994,1020928,-2489.3474715225807,0.29174482822418213,0.8
1995,1021440,-7165.654993303774,0.2925068438053131,0.8
1996,1021952,-2365.5610365361426,0.29400214552879333,0.8
1997,1022464,-2205.5109731344305,0.291747123003006,0.8
1998,1022976,-3034.8323250729495,0.29015401005744934,0.8
1999,1023488,-2982.001684280255,0.2914845645427704,0.8
2000,1024000,-2150.576233738437,0.29004037380218506,0.8
